annotation_id,annotator,categories,comment,created_at,id,lead_time,rating,updated_at,Вопрос решен,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки
376,1,Другое,да спасибо пока не сломали,2025-05-16T17:34:59.526440Z,3916845,44.337,5,2025-05-16T17:34:59.526440Z,0,0,0,0,0
377,1,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников""]}",все очень быстро и качественно сделал сантехник сергей,2025-05-16T17:35:06.713478Z,3917220,6.742,5,2025-05-16T17:35:06.713478Z,0,1,1,1,0
378,1,Понравилось выполнение заявки,спасибо огромное,2025-05-16T17:35:11.060867Z,3917341,3.885,5,2025-05-16T17:35:11.060867Z,0,0,0,0,1
379,1,"{""choices"":[""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки""]}",большое спасибо очень внимательно и клиентоориентированность на высшем уровне,2025-05-16T17:35:27.902657Z,3917445,16.289,5,2025-05-16T17:35:27.902657Z,0,1,1,0,1
380,1,Нравится скорость отработки заявок,спасибо большое за оперативное решение,2025-05-16T17:35:30.775441Z,3917598,2.412,5,2025-05-16T17:35:30.775441Z,0,0,0,1,0
381,1,Нравится качество работы сотрудников,отличное обслуживание,2025-05-16T17:35:35.831820Z,3917634,4.556,5,2025-05-16T17:35:35.831820Z,0,0,1,0,0
382,1,Вопрос решен,всё решили,2025-05-16T17:35:38.867238Z,3917644,2.539,5,2025-05-16T17:35:38.867238Z,1,0,0,0,0
383,1,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}",быстро выявили ошибку в показаниях и не стала делать в убыток мне позвонила мне уточнила и решила всё огромное спасибо вам меняется в лучшую сторону,2025-05-16T17:36:09.723149Z,3918118,30.374,5,2025-05-16T17:36:09.723149Z,0,0,1,1,0
384,1,Вопрос решен,ключи работают,2025-05-16T17:36:15.914800Z,3918621,5.614,5,2025-05-16T17:36:15.914800Z,1,0,0,0,0
385,1,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}",спасибо большое выполнили работу быстро и аккуратно,2025-05-16T17:36:29.386935Z,3918647,12.994,5,2025-05-16T17:36:29.386935Z,0,1,0,1,0
386,1,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}",все быстро качественно как договорились спасибо,2025-05-16T17:36:41.719526Z,3918748,11.851,5,2025-05-16T17:36:41.719526Z,0,1,0,1,0
387,1,Понравилось выполнение заявки,всё отлично спасибо большое,2025-05-16T17:36:45.273027Z,3918861,3.037,5,2025-05-16T17:36:45.273027Z,0,0,0,0,1
388,1,Нравится качество работы сотрудников,самый вежливый работник,2025-05-16T17:36:48.497468Z,3919084,2.703,5,2025-05-16T17:36:48.497468Z,0,0,1,0,0
389,1,Нравится скорость отработки заявок,четко и я оперативно,2025-05-16T17:36:54.288486Z,3919087,5.363,5,2025-05-16T17:36:54.288486Z,0,0,0,1,0
390,1,Другое,спасибо за выписки счет на эту сумму когда подкрепят в приложение,2025-05-16T17:37:14.318404Z,3919099,19.551,5,2025-05-16T17:37:14.318404Z,0,0,0,0,0
391,1,Нравится скорость отработки заявок,достаточно быстро спасибо,2025-05-16T17:37:17.383232Z,3919231,2.621,5,2025-05-16T17:37:17.383232Z,0,0,0,1,0
392,1,Нравится скорость отработки заявок,оперативно устранили дали консультацию,2025-05-16T17:37:21.108392Z,3919253,3.2,5,2025-05-16T17:37:21.108392Z,0,0,0,1,0
393,1,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}",спасибо огромное специалисту за оперативность и профессионализм,2025-05-16T17:37:25.364486Z,3919349,3.726,5,2025-05-16T17:37:25.364486Z,0,1,0,1,0
394,1,Понравилось выполнение заявки,напор стал хорошим спасибо,2025-05-16T17:37:31.697530Z,3919367,5.843,5,2025-05-16T17:37:31.697530Z,0,0,0,0,1
395,1,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников""]}",благодарю за качественную и оперативную работу сотрудников ук с наилучшими пожеланиями к вам,2025-05-16T17:37:55.387371Z,3919407,23.065,5,2025-05-16T17:37:55.387371Z,0,1,1,1,0
396,1,"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки""]}",все отлично спасибо за быстрое устранение проблемы,2025-05-16T17:37:59.512259Z,3919607,7.987,5,2025-05-16T17:38:06.644456Z,0,0,0,1,1
397,1,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}",оперативно среагировали пришло большое количество строителей и помогли убрать всю воду,2025-05-16T17:38:15.776560Z,3919776,6.156,5,2025-05-16T17:38:15.776560Z,0,0,1,1,0
398,1,Нравится качество работы сотрудников,виталик молодец,2025-05-16T17:38:19.136816Z,3919877,2.868,5,2025-05-16T17:38:19.136816Z,0,0,1,0,0
399,1,Нравится скорость отработки заявок,спасибо большое что все быстро починили спасибо за хорошую работу,2025-05-16T17:38:43.731006Z,3920112,24.155,5,2025-05-16T17:38:43.732073Z,0,0,0,1,0
400,1,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}",была протечка смесителя в ванной мастер пришел в течении полу часа поменял прокладки вопрос решен,2025-05-16T17:38:55.624153Z,3920141,11.383,5,2025-05-16T17:38:55.624153Z,1,0,1,0,0
401,1,Понравилось выполнение заявки,самый лучший клиентский менеджер всегда идеально решает все вопросы,2025-05-16T17:39:01.964664Z,3920353,5.786,5,2025-05-16T17:39:01.964664Z,0,0,0,0,1
402,1,Нравится скорость отработки заявок,быстро устранили проблему,2025-05-16T17:39:05.266145Z,3920384,2.791,5,2025-05-16T17:39:05.266145Z,0,0,0,1,0
403,1,Нравится скорость отработки заявок,заявка выполнена мгновенно,2025-05-16T17:39:08.372993Z,3920419,2.633,5,2025-05-16T17:39:08.372993Z,0,0,0,1,0
404,1,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}",спасибо татьяне быстро и понятно все объяснила,2025-05-16T17:39:13.751387Z,3920519,4.918,5,2025-05-16T17:39:13.751387Z,0,0,1,1,0
405,1,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}",быстрая реакция на обращение на данный момент протечек нет,2025-05-16T17:39:27.588357Z,3920546,13.395,5,2025-05-16T17:39:27.588357Z,0,1,0,1,0
406,1,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}",вопрос был решен оперативно спасибо как сантехнику так и менеджеру к сожалению не спросила имена,2025-05-16T17:39:35.468305Z,3920898,7.392,5,2025-05-16T17:39:35.468305Z,0,0,1,1,0
